2014-06-19 16:11:13,sent,Venice of the Orient #hangzhou #china #softgrunge #summer #water #gondola #boat,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10413949_1516374568582670_767634930_n.jpg?ig_cache_key=NzQ2NTgxNTEzNzAxMjMzNTgz.2
2014-06-21 16:19:59,sent,The Tea Seed #nature #plant #summer #china #hangzhou #tea,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10488685_1412389822382967_157330737_n.jpg?ig_cache_key=NzQ4MDM1NDczODMwMTIxODgx.2
2014-06-22 19:32:35,sent,Middle Kingdom #china #beijing #tiananmen #sky #sunset #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10413288_657900757621997_863834055_n.jpg?ig_cache_key=NzQ4ODU3MTkwOTI0MjI2ODUw.2
2014-06-23 16:05:38,sent,Still Life #flower #kitchen #fruit #clementine #softgrunge #reallyrunningoutoftags,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10488659_550371451739432_1539065351_n.jpg?ig_cache_key=NzQ5NDc3ODA1NDYwODg1OTYy.2
2014-06-25 18:05:28,sent,Forgotten Swingset #nature #grunge #softgrunge #playground #youreprobablygonnabeseeingquiteafewpicturesofthisswingsetjustaheadsup,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10449136_1509735939255747_749966854_n.jpg?ig_cache_key=NzUwOTg3NjczNDIyMzM2NjYz.2
2014-06-26 19:28:04,sent,Aquaria #jellyfish #grunge #water #animal #aquarium #sanfrancisco,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10488800_652734551488056_327764920_n.jpg?ig_cache_key=NzUxNzU0MDIzNzc0MjYxNjA3.2
2014-06-27 15:35:38,sent,Foreclosed Birdhouse #grunge #softgrunge #nature #birdhouse #similartotheswingsetphoto #mylawnisslightlydepressingsometimes,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10454202_305613572931534_1616478448_n.jpg?ig_cache_key=NzUyMzYxODA2NjAxMTk1ODI0.2
2014-06-28 20:23:16,sent,Taxi #airport #airplane #grunge #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10520265_848750135153606_1964954280_n.jpg?ig_cache_key=NzUzMjMxMzUzOTYxMDU4ODU1.2
2014-06-29 18:18:47,sent,Gated Community #grunge #softgrunge #house,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10522269_495904877222184_321064450_n.jpg?ig_cache_key=NzUzODkzNDgxMDUxMTMyNzE4.2
2014-06-30 19:30:56,sent,#nature #softgrunge #palmtree #summer,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10518074_752875708097350_828106041_n.jpg?ig_cache_key=NzU0NjU0NTY0NTQwMDI3Mzkz.2
2014-07-02 20:07:00,sent,#grunge #bridge #wood #helpmytags,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10513781_609774215797349_470931837_n.jpg?ig_cache_key=NzU2MTIyMjc0MDc1NTc5MDAx.2
2014-07-03 16:11:37,sent,Walt #Disney Concert Hall #grunge #building #architecture #softgrunge #losangeles #sky #sun #gettinextrathirstywiththesetags,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10522850_823684117649426_320172698_n.jpg?ig_cache_key=NzU2NzI4NTc4NzI5MTIwNDcx.2
2014-07-04 10:37:44,sent,#redwhiteandblue #independenceday #4thofjuly #california,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10536887_780260348681509_637542491_n.jpg?ig_cache_key=NzU3Mjg1Mjk4MzU0MzI3ODUz.2
2014-07-05 19:52:40,sent,#softgrunge #water #pool,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10502719_1474493659461759_1085359092_n.jpg?ig_cache_key=NzU4Mjg5Mzg2MTM1MTYzMjI3.2
2014-07-07 21:40:54,sent,#flowers #nature #softgrunge #pastel,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10546650_1512909482275082_1815967706_n.jpg?ig_cache_key=NzU5NzkzNDA4ODk3NzgxNzgz.2
2014-07-10 07:55:55,sent,#airport #sky #clouds #plane #grunge #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10488743_696994433700832_443574309_n.jpg?ig_cache_key=NzYxNTUyNTA4MTkxMDUyNjQ3.2
2014-07-12 15:05:06,sent,#backinnaperville #sunrise #sky #clouds #street #driving #grunge #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/925935_261805537358371_1151230151_n.jpg?ig_cache_key=NzYzMjE4MDc5MDM0OTcwNTcx.2
2014-07-14 18:16:32,sent,Blackbird #Chicago #kitchen #restaurant #grunge #table,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/926852_910188422330731_900395572_n.jpg?ig_cache_key=NzY0NzYzOTgyMTI0MzU2NDc3.2
2014-07-16 17:25:06,sent,#sandiego #coronado #sky #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10535130_1396920467197144_1512647405_n.jpg?ig_cache_key=NzY2MTg3NjQzMzcyOTAwNTMw.2
2014-07-18 17:10:09,sent,#clouds #sky #softgrunge #vintage,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10561079_1481502908755925_258743379_n.jpg?ig_cache_key=NzY3NjI5NjY4MTczNTQ5ODU0.2
2014-07-20 18:21:08,sent,#house #idontevenknowwhatelsetotagthisas #california #venicebeach,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10523524_759343287421545_1357562390_n.jpg?ig_cache_key=NzY5MTE0OTUwNTc2MTgxNjYw.2
2014-07-22 10:02:27,sent,#wedding #love #vintage #urban #city,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/925569_813316678688292_1733485133_n.jpg?ig_cache_key=NzcwMzEzNTA2NDY1MDU5NTcx.2
2014-07-24 20:26:35,sent,#bamboo #plants #grunge #nothingismoregrungethanvandalizingplants,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10518012_706362446077506_131509255_n.jpg?ig_cache_key=NzcyMDc3MTkyNjY1OTYxNDE4.2
2014-07-26 08:55:35,sent,#downtown,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/1922373_276430962559240_1624656160_n.jpg?ig_cache_key=NzczMTc4OTU1OTQ3MTE4NzQ0.2
2014-07-29 14:02:05,sent,#ocean #beach,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/1209576_740848339308376_1098732507_n.jpg?ig_cache_key=Nzc1NTA3NTQzNzQ0NjQ3NzM1.2
2014-07-31 21:21:29,sent,#college #church #campus #mysaturdaysforthepast14years,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10549773_517517828381026_743047976_n.jpg?ig_cache_key=Nzc3MTc4MjU5MTQ1NjkxNTgx.2
2014-08-02 09:39:42,sent,#sunrise #softgrunge,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10483595_638035452958691_429051428_n.jpg?ig_cache_key=Nzc4Mjc0NTg4NDU0MzU5ODYx.2
2014-08-04 13:26:45,sent,#softgrunge #vintage #piano,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/928627_1457231404536306_645681789_n.jpg?ig_cache_key=Nzc5ODM4NDEzOTM4OTU0NDYy.2
2014-08-06 09:04:34,sent,#artinstitute #chicago,https://scontent-sjc2-1.cdninstagram.com/t51.2885-15/e15/10575944_1461508377446750_1980023509_n.jpg?ig_cache_key=NzgxMTU2MDEwMDY0MTU0NzYw.2
